Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:25
pSnB7Uh8dvQ,hd2160,0.794893317,79.5,5iu12,12/09/2022,13:57:07
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:28
pSnB7Uh8dvQ,hd2160,0.823116385,82.3,5iu12,12/09/2022,13:57:17
pSnB7Uh8dvQ,hd2160,0.823116385,82.3,5iu12,12/09/2022,13:57:18
pSnB7Uh8dvQ,hd2160,0.784243101,78.4,5iu12,12/09/2022,13:57:03
pSnB7Uh8dvQ,hd2160,0.784243101,78.4,5iu12,12/09/2022,13:57:02
pSnB7Uh8dvQ,hd2160,0.829651744,83,5iu12,12/09/2022,13:57:20
pSnB7Uh8dvQ,hd2160,0.838752839,83.9,5iu12,12/09/2022,13:57:21
pSnB7Uh8dvQ,hd2160,0.774851549,77.5,5iu12,12/09/2022,13:57:01
pSnB7Uh8dvQ,hd2160,0.838752839,83.9,5iu12,12/09/2022,13:57:22
pSnB7Uh8dvQ,hd2160,0.784243101,78.4,5iu12,12/09/2022,13:57:04
pSnB7Uh8dvQ,hd2160,0.823116385,82.3,5iu12,12/09/2022,13:57:16
pSnB7Uh8dvQ,hd2160,0.823116385,82.3,5iu12,12/09/2022,13:57:15
pSnB7Uh8dvQ,hd2160,0.794893317,79.5,5iu12,12/09/2022,13:57:08
pSnB7Uh8dvQ,hd2160,0.794893317,79.5,5iu12,12/09/2022,13:57:06
pSnB7Uh8dvQ,hd2160,0.810384538,81,5iu12,12/09/2022,13:57:09
pSnB7Uh8dvQ,hd2160,0.794893317,79.5,5iu12,12/09/2022,13:57:05
pSnB7Uh8dvQ,hd2160,0.810384538,81,5iu12,12/09/2022,13:57:10
pSnB7Uh8dvQ,hd2160,0.810384538,81,5iu12,12/09/2022,13:57:11
pSnB7Uh8dvQ,hd2160,0.810384538,81,5iu12,12/09/2022,13:57:12
pSnB7Uh8dvQ,hd2160,0.810384538,81,5iu12,12/09/2022,13:57:13
pSnB7Uh8dvQ,hd2160,0.823116385,82.3,5iu12,12/09/2022,13:57:14
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:44
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:43
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:42
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:34
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:33
pSnB7Uh8dvQ,hd2160,0.856470923,85.6,5iu12,12/09/2022,13:57:26
pSnB7Uh8dvQ,hd2160,0.829651744,83,5iu12,12/09/2022,13:57:19
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:31
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:30
pSnB7Uh8dvQ,hd2160,0.856470923,85.6,5iu12,12/09/2022,13:57:27
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:29
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:27
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:26
pSnB7Uh8dvQ,hd2160,0.856470923,85.6,5iu12,12/09/2022,13:57:25
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:35
pSnB7Uh8dvQ,hd2160,0.838752839,83.9,5iu12,12/09/2022,13:57:23
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:41
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:40
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:39
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:38
pSnB7Uh8dvQ,hd2160,0.856470923,85.6,5iu12,12/09/2022,13:57:24
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:36
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:37
pSnB7Uh8dvQ,hd2160,1,100,5iu12,12/09/2022,13:58:32
pSnB7Uh8dvQ,hd2160,0.075035602,7.5,5iu12,12/09/2022,13:52:58
pSnB7Uh8dvQ,hd2160,0.555892808,55.6,5iu12,12/09/2022,13:55:45
pSnB7Uh8dvQ,hd2160,0.095851932,9.6,5iu12,12/09/2022,13:53:05
pSnB7Uh8dvQ,hd2160,0.613646022,61.4,5iu12,12/09/2022,13:56:03
pSnB7Uh8dvQ,hd2160,0.095851932,9.6,5iu12,12/09/2022,13:53:04
pSnB7Uh8dvQ,hd2160,0.613646022,61.4,5iu12,12/09/2022,13:56:06
pSnB7Uh8dvQ,hd2160,0.075035602,7.5,5iu12,12/09/2022,13:52:57
pSnB7Uh8dvQ,hd2160,0.106502148,10.7,5iu12,12/09/2022,13:53:08
pSnB7Uh8dvQ,hd2160,0.564074111,56.4,5iu12,12/09/2022,13:55:48
pSnB7Uh8dvQ,hd2160,0.613646022,61.4,5iu12,12/09/2022,13:56:05
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:50
pSnB7Uh8dvQ,hd2160,0.555892808,55.6,5iu12,12/09/2022,13:55:44
pSnB7Uh8dvQ,hd2160,0.613646022,61.4,5iu12,12/09/2022,13:56:04
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:52
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:49
pSnB7Uh8dvQ,hd2160,0.095851932,9.6,5iu12,12/09/2022,13:53:07
pSnB7Uh8dvQ,hd2160,0.591861491,59.2,5iu12,12/09/2022,13:55:58
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:55
pSnB7Uh8dvQ,hd2160,0.564074111,56.4,5iu12,12/09/2022,13:55:47
pSnB7Uh8dvQ,hd2160,0.083749414,8.4,5iu12,12/09/2022,13:53:02
pSnB7Uh8dvQ,hd2160,0.591861491,59.2,5iu12,12/09/2022,13:55:56
pSnB7Uh8dvQ,hd2160,0.095851932,9.6,5iu12,12/09/2022,13:53:06
pSnB7Uh8dvQ,hd2160,0.591861491,59.2,5iu12,12/09/2022,13:55:57
pSnB7Uh8dvQ,hd2160,0.600575303,60.1,5iu12,12/09/2022,13:55:59
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:54
pSnB7Uh8dvQ,hd2160,0.083749414,8.4,5iu12,12/09/2022,13:53:01
pSnB7Uh8dvQ,hd2160,0.601591915,60.2,5iu12,12/09/2022,13:56:02
pSnB7Uh8dvQ,hd2160,0.075035602,7.5,5iu12,12/09/2022,13:52:59
pSnB7Uh8dvQ,hd2160,0.600575303,60.1,5iu12,12/09/2022,13:56:01
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:53
pSnB7Uh8dvQ,hd2160,0.083749414,8.4,5iu12,12/09/2022,13:53:03
pSnB7Uh8dvQ,hd2160,0.600575303,60.1,5iu12,12/09/2022,13:56:00
pSnB7Uh8dvQ,hd2160,0.555892808,55.6,5iu12,12/09/2022,13:55:46
pSnB7Uh8dvQ,hd2160,0.075035602,7.5,5iu12,12/09/2022,13:53:00
pSnB7Uh8dvQ,hd2160,0.582566758,58.3,5iu12,12/09/2022,13:55:51
pSnB7Uh8dvQ,hd2160,0.774851549,77.5,5iu12,12/09/2022,13:57:00
pSnB7Uh8dvQ,hd2160,0.731282487,73.1,5iu12,12/09/2022,13:56:44
pSnB7Uh8dvQ,hd2160,0.731282487,73.1,5iu12,12/09/2022,13:56:43
pSnB7Uh8dvQ,hd2160,0.71908315,71.9,5iu12,12/09/2022,13:56:42
pSnB7Uh8dvQ,hd2160,0.71908315,71.9,5iu12,12/09/2022,13:56:41
pSnB7Uh8dvQ,hd2160,0.71908315,71.9,5iu12,12/09/2022,13:56:40
pSnB7Uh8dvQ,hd2160,0.71908315,71.9,5iu12,12/09/2022,13:56:39
pSnB7Uh8dvQ,hd2160,0.70620607,70.6,5iu12,12/09/2022,13:56:38
pSnB7Uh8dvQ,hd2160,0.70620607,70.6,5iu12,12/09/2022,13:56:37
pSnB7Uh8dvQ,hd2160,0.70620607,70.6,5iu12,12/09/2022,13:56:36
pSnB7Uh8dvQ,hd2160,0.696814518,69.7,5iu12,12/09/2022,13:56:35
pSnB7Uh8dvQ,hd2160,0.696814518,69.7,5iu12,12/09/2022,13:56:34
pSnB7Uh8dvQ,hd2160,0.696814518,69.7,5iu12,12/09/2022,13:56:33
pSnB7Uh8dvQ,hd2160,0.69076326,69.1,5iu12,12/09/2022,13:56:32
pSnB7Uh8dvQ,hd2160,0.731282487,73.1,5iu12,12/09/2022,13:56:45
pSnB7Uh8dvQ,hd2160,0.731282487,73.1,5iu12,12/09/2022,13:56:46
pSnB7Uh8dvQ,hd2160,0.774851549,77.5,5iu12,12/09/2022,13:56:59
pSnB7Uh8dvQ,hd2160,0.774851549,77.5,5iu12,12/09/2022,13:56:58
pSnB7Uh8dvQ,hd2160,0.774851549,77.5,5iu12,12/09/2022,13:56:57
pSnB7Uh8dvQ,hd2160,0.759215095,75.9,5iu12,12/09/2022,13:56:56
pSnB7Uh8dvQ,hd2160,0.759166687,75.9,5iu12,12/09/2022,13:56:55
pSnB7Uh8dvQ,hd2160,0.759166687,75.9,5iu12,12/09/2022,13:56:54
pSnB7Uh8dvQ,hd2160,0.750356052,75,5iu12,12/09/2022,13:56:53
pSnB7Uh8dvQ,hd2160,0.750356052,75,5iu12,12/09/2022,13:56:52
pSnB7Uh8dvQ,hd2160,0.750356052,75,5iu12,12/09/2022,13:56:51
pSnB7Uh8dvQ,hd2160,0.750356052,75,5iu12,12/09/2022,13:56:50
pSnB7Uh8dvQ,hd2160,0.741448602,74.1,5iu12,12/09/2022,13:56:49
pSnB7Uh8dvQ,hd2160,0.741448602,74.1,5iu12,12/09/2022,13:56:48
pSnB7Uh8dvQ,hd2160,0.741448602,74.1,5iu12,12/09/2022,13:56:47
pSnB7Uh8dvQ,hd2160,0.69076326,69.1,5iu12,12/09/2022,13:56:31
pSnB7Uh8dvQ,hd2160,0.69076326,69.1,5iu12,12/09/2022,13:56:30
pSnB7Uh8dvQ,hd2160,0.69076326,69.1,5iu12,12/09/2022,13:56:29
pSnB7Uh8dvQ,hd2160,0.641046119,64.1,5iu12,12/09/2022,13:56:15
pSnB7Uh8dvQ,hd2160,0.035387756,3.5,5iu12,12/09/2022,13:52:53
pSnB7Uh8dvQ,hd2160,0.641046119,64.1,5iu12,12/09/2022,13:56:14
pSnB7Uh8dvQ,hd2160,0.641046119,64.1,5iu12,12/09/2022,13:56:13
pSnB7Uh8dvQ,hd2160,0.664186133,66.4,5iu12,12/09/2022,13:56:22
pSnB7Uh8dvQ,hd2160,0.631848205,63.2,5iu12,12/09/2022,13:56:12
pSnB7Uh8dvQ,hd2160,0.042758677,4.3,5iu12,12/09/2022,13:52:54
pSnB7Uh8dvQ,hd2160,0.631848205,63.2,5iu12,12/09/2022,13:56:11
pSnB7Uh8dvQ,hd2160,0.631848205,63.2,5iu12,12/09/2022,13:56:10
pSnB7Uh8dvQ,hd2160,0.049620316,5,5iu12,12/09/2022,13:52:55
pSnB7Uh8dvQ,hd2160,0.623037574,62.3,5iu12,12/09/2022,13:56:09
pSnB7Uh8dvQ,hd2160,0.623037574,62.3,5iu12,12/09/2022,13:56:08
pSnB7Uh8dvQ,hd2160,0.060948272,6.1,5iu12,12/09/2022,13:52:56
pSnB7Uh8dvQ,hd2160,0.655375499,65.5,5iu12,12/09/2022,13:56:16
pSnB7Uh8dvQ,hd2160,0.655375499,65.5,5iu12,12/09/2022,13:56:17
pSnB7Uh8dvQ,hd2160,0.678709153,67.9,5iu12,12/09/2022,13:56:28
pSnB7Uh8dvQ,hd2160,0.678709153,67.9,5iu12,12/09/2022,13:56:27
pSnB7Uh8dvQ,hd2160,0.678709153,67.9,5iu12,12/09/2022,13:56:26
pSnB7Uh8dvQ,hd2160,0.678709153,67.9,5iu12,12/09/2022,13:56:25
pSnB7Uh8dvQ,hd2160,0.678709153,67.9,5iu12,12/09/2022,13:56:24
pSnB7Uh8dvQ,hd2160,0.664186133,66.4,5iu12,12/09/2022,13:56:23
pSnB7Uh8dvQ,hd2160,0.022607498,2.3,5iu12,12/09/2022,13:52:52
pSnB7Uh8dvQ,hd2160,0.664186133,66.4,5iu12,12/09/2022,13:56:21
pSnB7Uh8dvQ,hd2160,0.655375499,65.5,5iu12,12/09/2022,13:56:20
pSnB7Uh8dvQ,hd1440,0,0,5iu12,12/09/2022,13:52:50
pSnB7Uh8dvQ,hd2160,0.655375499,65.5,5iu12,12/09/2022,13:56:19
pSnB7Uh8dvQ,hd2160,0.655375499,65.5,5iu12,12/09/2022,13:56:18
pSnB7Uh8dvQ,hd2160,0.010459479,1,5iu12,12/09/2022,13:52:51
pSnB7Uh8dvQ,hd2160,0.623037574,62.3,5iu12,12/09/2022,13:56:07
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:51
pSnB7Uh8dvQ,hd2160,0.194511652,19.5,5iu12,12/09/2022,13:53:41
pSnB7Uh8dvQ,hd2160,0.362446176,36.2,5iu12,12/09/2022,13:54:37
pSnB7Uh8dvQ,hd2160,0.362446176,36.2,5iu12,12/09/2022,13:54:36
pSnB7Uh8dvQ,hd2160,0.204290484,20.4,5iu12,12/09/2022,13:53:42
pSnB7Uh8dvQ,hd2160,0.362446176,36.2,5iu12,12/09/2022,13:54:35
pSnB7Uh8dvQ,hd2160,0.353151443,35.3,5iu12,12/09/2022,13:54:34
pSnB7Uh8dvQ,hd2160,0.204290484,20.4,5iu12,12/09/2022,13:53:43
pSnB7Uh8dvQ,hd2160,0.346906544,34.7,5iu12,12/09/2022,13:54:33
pSnB7Uh8dvQ,hd2160,0.204290484,20.4,5iu12,12/09/2022,13:53:44
pSnB7Uh8dvQ,hd2160,0.346906544,34.7,5iu12,12/09/2022,13:54:32
pSnB7Uh8dvQ,hd2160,0.346906544,34.7,5iu12,12/09/2022,13:54:31
pSnB7Uh8dvQ,hd2160,0.335965871,33.6,5iu12,12/09/2022,13:54:30
pSnB7Uh8dvQ,hd2160,0.204290484,20.4,5iu12,12/09/2022,13:53:45
pSnB7Uh8dvQ,hd2160,0.335965871,33.6,5iu12,12/09/2022,13:54:29
pSnB7Uh8dvQ,hd2160,0.335965871,33.6,5iu12,12/09/2022,13:54:28
pSnB7Uh8dvQ,hd2160,0.214795469,21.5,5iu12,12/09/2022,13:53:46
pSnB7Uh8dvQ,hd2160,0.327155237,32.7,5iu12,12/09/2022,13:54:27
pSnB7Uh8dvQ,hd2160,0.362446176,36.2,5iu12,12/09/2022,13:54:38
pSnB7Uh8dvQ,hd2160,0.362446176,36.2,5iu12,12/09/2022,13:54:39
pSnB7Uh8dvQ,hd2160,0.396187995,39.6,5iu12,12/09/2022,13:54:50
pSnB7Uh8dvQ,hd2160,0.176019005,17.6,5iu12,12/09/2022,13:53:35
pSnB7Uh8dvQ,hd2160,0.396187995,39.6,5iu12,12/09/2022,13:54:49
pSnB7Uh8dvQ,hd2160,0.396187995,39.6,5iu12,12/09/2022,13:54:48
pSnB7Uh8dvQ,hd2160,0.184829636,18.5,5iu12,12/09/2022,13:53:36
pSnB7Uh8dvQ,hd2160,0.387474182,38.7,5iu12,12/09/2022,13:54:47
pSnB7Uh8dvQ,hd2160,0.387474182,38.7,5iu12,12/09/2022,13:54:46
pSnB7Uh8dvQ,hd2160,0.184829636,18.5,5iu12,12/09/2022,13:53:37
pSnB7Uh8dvQ,hd2160,0.387474182,38.7,5iu12,12/09/2022,13:54:45
pSnB7Uh8dvQ,hd2160,0.376049407,37.6,5iu12,12/09/2022,13:54:44
pSnB7Uh8dvQ,hd2160,0.184829636,18.5,5iu12,12/09/2022,13:53:38
pSnB7Uh8dvQ,hd2160,0.376049407,37.6,5iu12,12/09/2022,13:54:43
pSnB7Uh8dvQ,hd2160,0.376049407,37.6,5iu12,12/09/2022,13:54:42
pSnB7Uh8dvQ,hd2160,0.184829636,18.5,5iu12,12/09/2022,13:53:39
pSnB7Uh8dvQ,hd2160,0.367238773,36.7,5iu12,12/09/2022,13:54:41
pSnB7Uh8dvQ,hd2160,0.367238773,36.7,5iu12,12/09/2022,13:54:40
pSnB7Uh8dvQ,hd2160,0.194511652,19.5,5iu12,12/09/2022,13:53:40
pSnB7Uh8dvQ,hd2160,0.327155237,32.7,5iu12,12/09/2022,13:54:26
pSnB7Uh8dvQ,hd2160,0.214795469,21.5,5iu12,12/09/2022,13:53:47
pSnB7Uh8dvQ,hd2160,0.327155237,32.7,5iu12,12/09/2022,13:54:25
pSnB7Uh8dvQ,hd2160,0.242340797,24.2,5iu12,12/09/2022,13:53:54
pSnB7Uh8dvQ,hd2160,0.283876636,28.4,5iu12,12/09/2022,13:54:11
pSnB7Uh8dvQ,hd2160,0.242340797,24.2,5iu12,12/09/2022,13:53:55
pSnB7Uh8dvQ,hd2160,0.283876636,28.4,5iu12,12/09/2022,13:54:10
pSnB7Uh8dvQ,hd2160,0.275066004,27.5,5iu12,12/09/2022,13:54:09
pSnB7Uh8dvQ,hd2160,0.275066004,27.5,5iu12,12/09/2022,13:54:08
pSnB7Uh8dvQ,hd2160,0.242340797,24.2,5iu12,12/09/2022,13:53:56
pSnB7Uh8dvQ,hd2160,0.275066004,27.5,5iu12,12/09/2022,13:54:07
pSnB7Uh8dvQ,hd2160,0.265480811,26.5,5iu12,12/09/2022,13:54:06
pSnB7Uh8dvQ,hd2160,0.242340797,24.2,5iu12,12/09/2022,13:53:57
pSnB7Uh8dvQ,hd2160,0.265480811,26.5,5iu12,12/09/2022,13:54:05
pSnB7Uh8dvQ,hd2160,0.265480811,26.5,5iu12,12/09/2022,13:54:04
pSnB7Uh8dvQ,hd2160,0.242340797,24.2,5iu12,12/09/2022,13:53:58
pSnB7Uh8dvQ,hd2160,0.265480811,26.5,5iu12,12/09/2022,13:54:03
pSnB7Uh8dvQ,hd2160,0.256670179,25.7,5iu12,12/09/2022,13:54:02
pSnB7Uh8dvQ,hd2160,0.242582849,24.3,5iu12,12/09/2022,13:53:59
pSnB7Uh8dvQ,hd2160,0.256670179,25.7,5iu12,12/09/2022,13:54:01
pSnB7Uh8dvQ,hd2160,0.283876636,28.4,5iu12,12/09/2022,13:54:12
pSnB7Uh8dvQ,hd2160,0.297673505,29.8,5iu12,12/09/2022,13:54:13
pSnB7Uh8dvQ,hd2160,0.214795469,21.5,5iu12,12/09/2022,13:53:48
pSnB7Uh8dvQ,hd2160,0.327155237,32.7,5iu12,12/09/2022,13:54:24
pSnB7Uh8dvQ,hd2160,0.316698662,31.7,5iu12,12/09/2022,13:54:23
pSnB7Uh8dvQ,hd2160,0.316698662,31.7,5iu12,12/09/2022,13:54:22
pSnB7Uh8dvQ,hd2160,0.214795469,21.5,5iu12,12/09/2022,13:53:49
pSnB7Uh8dvQ,hd2160,0.316698662,31.7,5iu12,12/09/2022,13:54:21
pSnB7Uh8dvQ,hd2160,0.30788803,30.8,5iu12,12/09/2022,13:54:20
pSnB7Uh8dvQ,hd2160,0.221137187,22.1,5iu12,12/09/2022,13:53:50
pSnB7Uh8dvQ,hd2160,0.30788803,30.8,5iu12,12/09/2022,13:54:19
pSnB7Uh8dvQ,hd2160,0.30788803,30.8,5iu12,12/09/2022,13:54:18
pSnB7Uh8dvQ,hd2160,0.221137187,22.1,5iu12,12/09/2022,13:53:51
pSnB7Uh8dvQ,hd2160,0.297673505,29.8,5iu12,12/09/2022,13:54:17
pSnB7Uh8dvQ,hd2160,0.297673505,29.8,5iu12,12/09/2022,13:54:16
pSnB7Uh8dvQ,hd2160,0.229851,23,5iu12,12/09/2022,13:53:52
pSnB7Uh8dvQ,hd2160,0.297673505,29.8,5iu12,12/09/2022,13:54:15
pSnB7Uh8dvQ,hd2160,0.297673505,29.8,5iu12,12/09/2022,13:54:14
pSnB7Uh8dvQ,hd2160,0.229851,23,5iu12,12/09/2022,13:53:53
pSnB7Uh8dvQ,hd2160,0.256670179,25.7,5iu12,12/09/2022,13:54:00
pSnB7Uh8dvQ,hd2160,0.171904148,17.2,5iu12,12/09/2022,13:53:34
pSnB7Uh8dvQ,hd2160,0.555892808,55.6,5iu12,12/09/2022,13:55:43
pSnB7Uh8dvQ,hd2160,0.509564373,51,5iu12,12/09/2022,13:55:30
pSnB7Uh8dvQ,hd2160,0.117539643,11.8,5iu12,12/09/2022,13:53:15
pSnB7Uh8dvQ,hd2160,0.509564373,51,5iu12,12/09/2022,13:55:29
pSnB7Uh8dvQ,hd2160,0.509564373,51,5iu12,12/09/2022,13:55:28
pSnB7Uh8dvQ,hd2160,0.121993369,12.2,5iu12,12/09/2022,13:53:16
pSnB7Uh8dvQ,hd2160,0.509564373,51,5iu12,12/09/2022,13:55:27
pSnB7Uh8dvQ,hd2160,0.129738981,13,5iu12,12/09/2022,13:53:17
pSnB7Uh8dvQ,hd2160,0.500560101,50.1,5iu12,12/09/2022,13:55:26
pSnB7Uh8dvQ,hd2160,0.500560101,50.1,5iu12,12/09/2022,13:55:25
pSnB7Uh8dvQ,hd2160,0.500560101,50.1,5iu12,12/09/2022,13:55:24
pSnB7Uh8dvQ,hd2160,0.129738981,13,5iu12,12/09/2022,13:53:18
pSnB7Uh8dvQ,hd2160,0.500560101,50.1,5iu12,12/09/2022,13:55:23
pSnB7Uh8dvQ,hd2160,0.488651224,48.9,5iu12,12/09/2022,13:55:22
pSnB7Uh8dvQ,hd2160,0.129738981,13,5iu12,12/09/2022,13:53:19
pSnB7Uh8dvQ,hd2160,0.488651224,48.9,5iu12,12/09/2022,13:55:21
pSnB7Uh8dvQ,hd2160,0.488651224,48.9,5iu12,12/09/2022,13:55:20
pSnB7Uh8dvQ,hd2160,0.129738981,13,5iu12,12/09/2022,13:53:20
pSnB7Uh8dvQ,hd2160,0.449439069,44.9,5iu12,12/09/2022,13:55:08
pSnB7Uh8dvQ,hd2160,0.524474676,52.4,5iu12,12/09/2022,13:55:31
pSnB7Uh8dvQ,hd2160,0.549841551,55,5iu12,12/09/2022,13:55:42
pSnB7Uh8dvQ,hd2160,0.106502148,10.7,5iu12,12/09/2022,13:53:09
pSnB7Uh8dvQ,hd2160,0.544806905,54.5,5iu12,12/09/2022,13:55:41
pSnB7Uh8dvQ,hd2160,0.536867652,53.7,5iu12,12/09/2022,13:55:40
pSnB7Uh8dvQ,hd2160,0.106502148,10.7,5iu12,12/09/2022,13:53:10
pSnB7Uh8dvQ,hd2160,0.536867652,53.7,5iu12,12/09/2022,13:55:39
pSnB7Uh8dvQ,hd2160,0.536867652,53.7,5iu12,12/09/2022,13:55:38
pSnB7Uh8dvQ,hd2160,0.106502148,10.7,5iu12,12/09/2022,13:53:11
pSnB7Uh8dvQ,hd2160,0.536867652,53.7,5iu12,12/09/2022,13:55:37
pSnB7Uh8dvQ,hd2160,0.536867652,53.7,5iu12,12/09/2022,13:55:36
pSnB7Uh8dvQ,hd2160,0.117539643,11.8,5iu12,12/09/2022,13:53:12
pSnB7Uh8dvQ,hd2160,0.524474676,52.4,5iu12,12/09/2022,13:55:35
pSnB7Uh8dvQ,hd2160,0.524474676,52.4,5iu12,12/09/2022,13:55:34
pSnB7Uh8dvQ,hd2160,0.117539643,11.8,5iu12,12/09/2022,13:53:13
pSnB7Uh8dvQ,hd2160,0.524474676,52.4,5iu12,12/09/2022,13:55:33
pSnB7Uh8dvQ,hd2160,0.524474676,52.4,5iu12,12/09/2022,13:55:32
pSnB7Uh8dvQ,hd2160,0.117539643,11.8,5iu12,12/09/2022,13:53:14
pSnB7Uh8dvQ,hd2160,0.488651224,48.9,5iu12,12/09/2022,13:55:19
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:18
pSnB7Uh8dvQ,hd2160,0.137194129,13.7,5iu12,12/09/2022,13:53:21
pSnB7Uh8dvQ,hd2160,0.156654977,15.7,5iu12,12/09/2022,13:53:28
pSnB7Uh8dvQ,hd2160,0.438111113,43.8,5iu12,12/09/2022,13:55:03
pSnB7Uh8dvQ,hd2160,0.429300481,42.9,5iu12,12/09/2022,13:55:02
pSnB7Uh8dvQ,hd2160,0.156654977,15.7,5iu12,12/09/2022,13:53:29
pSnB7Uh8dvQ,hd2160,0.429300481,42.9,5iu12,12/09/2022,13:55:01
pSnB7Uh8dvQ,hd2160,0.429300481,42.9,5iu12,12/09/2022,13:55:00
pSnB7Uh8dvQ,hd2160,0.171904148,17.2,5iu12,12/09/2022,13:53:30
pSnB7Uh8dvQ,hd2160,0.418940726,41.9,5iu12,12/09/2022,13:54:59
pSnB7Uh8dvQ,hd2160,0.418940726,41.9,5iu12,12/09/2022,13:54:58
pSnB7Uh8dvQ,hd2160,0.171904148,17.2,5iu12,12/09/2022,13:53:31
pSnB7Uh8dvQ,hd2160,0.418940726,41.9,5iu12,12/09/2022,13:54:57
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:56
pSnB7Uh8dvQ,hd2160,0.171904148,17.2,5iu12,12/09/2022,13:53:32
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:55
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:54
pSnB7Uh8dvQ,hd2160,0.171904148,17.2,5iu12,12/09/2022,13:53:33
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:53
pSnB7Uh8dvQ,hd2160,0.438111113,43.8,5iu12,12/09/2022,13:55:04
pSnB7Uh8dvQ,hd2160,0.438111113,43.8,5iu12,12/09/2022,13:55:05
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:17
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:16
pSnB7Uh8dvQ,hd2160,0.147553885,14.8,5iu12,12/09/2022,13:53:22
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:15
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:14
pSnB7Uh8dvQ,hd2160,0.147553885,14.8,5iu12,12/09/2022,13:53:23
pSnB7Uh8dvQ,hd2160,0.473402052,47.3,5iu12,12/09/2022,13:55:13
pSnB7Uh8dvQ,hd2160,0.458346522,45.8,5iu12,12/09/2022,13:55:12
pSnB7Uh8dvQ,hd2160,0.147553885,14.8,5iu12,12/09/2022,13:53:24
pSnB7Uh8dvQ,hd2160,0.458346522,45.8,5iu12,12/09/2022,13:55:11
pSnB7Uh8dvQ,hd2160,0.458346522,45.8,5iu12,12/09/2022,13:55:10
pSnB7Uh8dvQ,hd2160,0.147553885,14.8,5iu12,12/09/2022,13:53:25
pSnB7Uh8dvQ,hd2160,0.449439069,44.9,5iu12,12/09/2022,13:55:09
pSnB7Uh8dvQ,hd2160,0.156654977,15.7,5iu12,12/09/2022,13:53:26
pSnB7Uh8dvQ,hd2160,0.449439069,44.9,5iu12,12/09/2022,13:55:07
pSnB7Uh8dvQ,hd2160,0.449439069,44.9,5iu12,12/09/2022,13:55:06
pSnB7Uh8dvQ,hd2160,0.156654977,15.7,5iu12,12/09/2022,13:53:27
pSnB7Uh8dvQ,hd2160,0.409016664,40.9,5iu12,12/09/2022,13:54:52
CHSnz0bCaUk,hd2160,0.8416411,84.2,5m20s,20/09/2022,19:03:09
CHSnz0bCaUk,hd2160,0.847253934,84.7,5m20s,20/09/2022,19:03:10
